audio_base,audio,gold_sentence_path,original_text,sentence_segmented,sentence_start,sentence_end,transcribed_text,corrected_text
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_3.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_3.txt," En el marco de las inspecciones en los locales comerciales de la zona 3 de Mesa Redonda y alrededores, la Municipalidad de Lima clausuró el centro comercial ‘El Hueco’, ubicado entre las avenidas Abancay y Nicolás de Piérola. ",en el marco de las inspecciones en los locales comerciales de la zona tres de mesa redonda y alrededores la municipalidad de lima clausuró el centro comercial el hueco ubicado entre las avenidas abancay y nicolás de piérola,22.98263914410058,37.104260759187625,en el marco de las inspecciones en los locales comerciales de la zona tres de mesa redonda y alrededores la municipalidad de lima clausurará el centro comercial el hueco ubicado entre las avenidas avancai y nicolás de pirola," En el marco de las inspecciones en los locales comerciales de la zona 3 de Mesa Redonda y alrededores, la Municipalidad de Lima clausuró el centro comercial ‘El Hueco’, ubicado entre las avenidas Abancay y Nicolás de Piérola. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_4.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_4.txt, Personal de Fiscalización de la comuna capitalina dispuso el cierre de la galería por presentar condiciones de riesgo inminente tanto para los trabajadores como para las personas que a diario ingresan a este lugar. ,personal de fiscalización de la comuna capitalina dispuso el cierre de la galería por presentar condiciones de riesgo inminente tanto para los trabajadores como para las personas que a diario ingresan a este lugar,6.600757978723404,20.20231987427466,personal de fiscalización de la comuna capitalina disposo el cierre de la galería por presentar condiciones de redo inminente tanto para los trabajadores como para las personas que a diario ingresan a este lugar, Personal de Fiscalización de la comuna capitalina dispuso el cierre de la galería por presentar condiciones de riesgo inminente tanto para los trabajadores como para las personas que a diario ingresan a este lugar. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_5.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_5.txt," Los inspectores encontraron que este lugar no contaba con un sistema de detectores de humo descentralizado, lo que vulneraba la seguridad de las personas. ",los inspectores encontraron que este lugar no contaba con un sistema de detectores de humo descentralizado lo que vulneraba la seguridad de las personas,52.6860500483559,62.727203094777565,los inspectores encontraron que este lugar no contaba con un sistema de tectores de humo necentralizados lo que bolneraría la seguridad de las personas," Los inspectores encontraron que este lugar no contaba con un sistema de detectores de humo descentralizado, lo que vulneraba la seguridad de las personas. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_6.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_6.txt," “Se trata de una falta grave, pues al no contar con el mencionado sistema detector de humo de manera adecuada, cualquier amago podría no ser controlado a tiempo y convertirse en un incendio de proporciones”, señalaron. ",se trata de una falta grave pues al no contar con el mencionado sistema detector de humo de manera adecuada cualquier amago podría no ser controlado a tiempo y convertirse en un incendio de proporciones señalaron,63.3872788926499,78.8090498065764,se tratan de e una falta grave pues al no contar con el mencionado sistema de tector de humo de manera adecuada cualquier ámago podría noster controlado a tiempo y convertirse en un incendio de proporciones señaaro," “Se trata de una falta grave, pues al no contar con el mencionado sistema detector de humo de manera adecuada, cualquier amago podría no ser controlado a tiempo y convertirse en un incendio de proporciones”, señalaron. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_7.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_7.txt," Adicionalmente, se encontró que el lugar no cuenta con sistema de rociadores, porlo que se recomendó implementarlo. ",adicionalmente se encontró que el lugar no cuenta con sistema de rociadores porlo que se recomendó implementarlo,79.4291210106383,87.7100719294004,adicionalmente se encontró que el lugar no cuenta con sistema de roceadores por lo que sedó implementarlo," Adicionalmente, se encontró que el lugar no cuenta con sistema de rociadores, porlo que se recomendó implementarlo. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_8.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_8.txt," También exigieron realizar una adecuada señalización luminosa, en lugares fáciles de reconocer y con luces reflectivas. ",también exigieron realizar una adecuada señalización luminosa en lugares fáciles de reconocer y con luces reflectivas,87.8100834139265,96.2910573017408,también exigieron realizar una adecuada señalización luminosa en lugares fáciles de reconocer y con luza reflictiva," También exigieron realizar una adecuada señalización luminosa, en lugares fáciles de reconocer y con luces reflectivas. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_9.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_9.txt," Del mismo modo, se debe completarlas conexiones de pozo a tierra, entre otras observaciones al sistema eléctrico. ",del mismo modo se debe completarlas conexiones de pozo a tierra entre otras observaciones al sistema eléctrico,97.09114917794972,105.61212765957448,el mismo modo se debe completar las conexiones de pozo a tierra entre las  observaciones al sistema electrico," Del mismo modo, se debe completarlas conexiones de pozo a tierra, entre otras observaciones al sistema eléctrico. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_10.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_10.txt, El centro comercial ‘El Hueco’ deberá permanecer cerrado hasta que se subsanen las observaciones hechas porla autoridad. ,el centro comercial el hueco deberá permanecer cerrado hasta que se subsanen las observaciones hechas porla autoridad,106.6122425048356,113.71305790618956,el centro comercial hueco deberá permanecer cerrado hasta que subsane las observaciones hechas por la autoridad, El centro comercial ‘El Hueco’ deberá permanecer cerrado hasta que se subsanen las observaciones hechas porla autoridad. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_11.txt, Otros locales clausurados ,otros locales clausurados,114.9932049081238,116.6133909574468,otro local es clausurado, Otros locales clausurados 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_12.txt," La Municipalidad de Lima informó que también fue clausurado el local de la distribuidora Navarrete, en la avenida Nicolás de Piérola, por presentar condición de riesgo inminente. ",la municipalidad de lima informó que también fue clausurado el local de la distribuidora navarrete en la avenida nicolás de piérola por presentar condición de riesgo inminente,117.11344838007736,130.67500568181816,la municipalidad de limay informó quetamin clauso clausora que cambien fue clausora del local de la disfrivoidad," La Municipalidad de Lima informó que también fue clausurado el local de la distribuidora Navarrete, en la avenida Nicolás de Piérola, por presentar condición de riesgo inminente. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_13.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_13.txt," Las faltas encontradas en este local fueron ausencia de un sistema contra incendios descentralizado, pozo a tierra incompleto, tablero eléctrico sin protección y sistema de alarma contra incendios del ciente. ",las faltas encontradas en este local fueron ausencia de un sistema contra incendios descentralizado pozo a tierra incompleto tablero eléctrico sin protección y sistema de alarma contra incendios del ciente,130.71501027562863,138.75593363152805,na barret en la avenida nicolá de pirola por presentar condición de riedo inminente," Las faltas encontradas en este local fueron ausencia de un sistema contra incendios descentralizado, pozo a tierra incompleto, tablero eléctrico sin protección y sistema de alarma contra incendios del ciente. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_14.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_14.txt," Detallaron que durante la inspección en las manzanas 53 y 55, visitaron 1987 locales, de los cuales fueron inspeccionados 1125. ",detallaron que durante la inspección en las manzanas cincuenta y tres y cincuenta y cinco visitaron mil novecientos ochenta y siete locales de los cuales fueron inspeccionados mil ciento veinticinco,138.77593592843328,145.09666175048355,las faltas encontradas en este local fueron ausencia de un sistema contra-incendiose," Detallaron que durante la inspección en las manzanas 53 y 55, visitaron 1987 locales, de los cuales fueron inspeccionados 1125. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_15.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_15.txt," De estos últimos, los inspectores clausuraron 15 locales, por medidas de seguridad. ",de estos últimos los inspectores clausuraron quince locales por medidas de seguridad,145.11666404738878,147.33691900386847,centralizados posa tierra y," De estos últimos, los inspectores clausuraron 15 locales, por medidas de seguridad. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_16.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_16.txt, Otros 862 no colaboraron con las labores y no abrieron sus puertas al personal municipal. ,otros ochocientos sesenta y dos no colaboraron con las labores y no abrieron sus puertas al personal municipal,147.35692130077368,152.55751849613154,completo tablero electrico sin protección y sistema de alarma, Otros 862 no colaboraron con las labores y no abrieron sus puertas al personal municipal. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_07_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/segment_17.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_043/gold_sentence_17.txt, Estos no podrán reabrir hasta que hayan pasado la debida inspección satisfactoriamente.,estos no podrán reabrir hasta que hayan pasado la debida inspección satisfactoriamente,152.57752079303677,155.0378033123791,contra incendio deficientes, Estos no podrán reabrir hasta que hayan pasado la debida inspección satisfactoriamente.
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_1.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_1.txt, Lima: Empleo adecuado aumentó 3.1% entre marzo y mayo ,lima empleo adecuado aumentó treinta y uno entre marzo y mayo,2.8403170437453,9.321040439333167,empleo adecuado aumentó a tres uno por ciento entre marzo y mayo, Lima: Empleo adecuado aumentó 3.1% entre marzo y mayo 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_2.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_2.txt," Mientras que la tasa de desempleo en Lima se ubicó en 6.7%, menor a lo registrado en los tres trimestres móviles anteriores de este año. ",mientras que la tasa de desempleo en lima se ubicó en sesenta y siete menor a lo registrado en los tres trimestres móviles anteriores de este año,9.461056068250189,21.482397922411632,mientras que la tasa de empleen lima se ubicó en seissiete por ciento menoralor registrada en los tres imestres móviles anteriores de ese año," Mientras que la tasa de desempleo en Lima se ubicó en 6.7%, menor a lo registrado en los tres trimestres móviles anteriores de este año. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_3.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_3.txt," El Instituto Nacional de Estadística e Informática indicó que entre marzo y mayo de este año, la población limeña con empleo adecuado aumentó en 3.1%, ascendiendo de 3 millones de personas a 3 millones 120 mil personas. ",así lo dio a conocer el informe técnico situación del mercado laboral en lima metropolitana elaborado con los resultados de la encuesta permanente de empleo en lima,47.88534508962146,64.86724065398596,así lo dio a conocer el uniforme tícnico situación del mercadodel mercado laboral engimo metropolitano elaborado con los resultados del encuesto permanente de empleonlin," El Instituto Nacional de Estadística e Informática indicó que entre marzo y mayo de este año, la población limeña con empleo adecuado aumentó en 3.1%, ascendiendo de 3 millones de personas a 3 millones 120 mil personas. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_4.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_4.txt," Esta última cifra representa el 59,8% de la fuerza laboral. ",asimismo detalló que la población subempleada disminuyó en cuarenta y cuatro los subempleados por insuficiencia de horas subempleo visible lo hizo en sesenta y cinco y los subempleados por ingresos en treinta y tres,65.84735005640512,83.22929027481825,asimismo detalló que la población empleada disminuyó en cuatrocuatro por ciento los subempleados por insuficiencia de horas su empleo visible lo ic por ciento y luempleados por ingresos," Esta última cifra representa el 59,8% de la fuerza laboral. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_5.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_5.txt, Así lo dio a conocer el informe técnico 'Situación del Mercado Laboral en Lima Metropolitana' elaborado con los resultados de la Encuesta Permanente de Empleo en Lima. ,por nivel de educación,84.66945102939333,85.90958945694409,por nivel de educación, Así lo dio a conocer el informe técnico 'Situación del Mercado Laboral en Lima Metropolitana' elaborado con los resultados de la Encuesta Permanente de Empleo en Lima. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_6.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_6.txt," Asimismo, detalló que la población subempleada disminuyó en -4,4%, los subempleados por insuficiencia de horas (subempleo visible) lo hizo en -6.5% y, los subempleados por ingresos en -3.3%. ",en el trimestre de análisis se informó que las personas que cuentan con una mejor educación son las que tienen mayores porcentaje para acceder a un trabajo adecuado,86.5496609034219,103.19151851184508,el trimestre de análisis se informó que las personas que cuentan con una mejor educación srson las que tienen mayores deporcentajes para acceder a un trabajo adecuado," Asimismo, detalló que la población subempleada disminuyó en -4,4%, los subempleados por insuficiencia de horas (subempleo visible) lo hizo en -6.5% y, los subempleados por ingresos en -3.3%. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_7.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_7.txt, Por nivel de educación ,la población con educación universitaria aumentó en ciento cuatro mientras que los que solo tienen primaria o menor nivel educativo disminuyó en setenta y cuatro entre la población ocupada con estudios técnicos no se registró variación alguna,103.23152297724994,121.09351678052144,la población con ducación universitaria aumentó en un diezcuatro por ciento mientras que los que solo tienen primaria o menor nivel educativo y disminuyen siestecuatro por cientoentre la población ocupada con estudios tícnicos no searegistró variabión, Por nivel de educación 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_8.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_8.txt," En el trimestre de análisis, se informó que las personas que cuentan con una mejor educación son las que tienen mayores porcentaje para acceder a un trabajo adecuado. ",sectores,122.29365074266734,122.833711025633,victoras," En el trimestre de análisis, se informó que las personas que cuentan con una mejor educación son las que tienen mayores porcentaje para acceder a un trabajo adecuado. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_9.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_9.txt, La población con educación universitaria aumentó en 10.4% mientras que los que solo tienen primaria o menor nivel educativo disminuyó en 7.4%. Entre la población ocupada con estudios técnicos no se registró variación alguna. ,con respecto a los sectores la población ocupada con empleo adecuado aumentó casi en todas las ramas de actividad,123.95383605696917,134.21498143331664,con respecto a los sectores de la población ocupada con empleo adecuado aumentó casi en en todas las ramas de actividad, La población con educación universitaria aumentó en 10.4% mientras que los que solo tienen primaria o menor nivel educativo disminuyó en 7.4%. Entre la población ocupada con estudios técnicos no se registró variación alguna. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_10.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_10.txt, Sectores ,tasa de desempleo,10.121129747430434,11.001227986337428,tasa des emplea, Sectores 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_33_46.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/segment_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_044/gold_sentence_11.txt," Con respecto a los sectores, la población ocupada con empleo adecuado aumentó casi en todas las ramas de actividad. ",por otro lado la tasa de desempleo se ubicó en sesenta y siete menor a lo registrado en los tres trimestres móviles anteriores del año dos mil diecinueve durante este tiempo se estima que más de trescientos cincuenta mil personas buscaron trabajo de manera activa en la capital,150.21676759526198,159.4577991037854,cadesa la enseñanza y manufactura con uncinco principalmente en fabricación de muebles," Con respecto a los sectores, la población ocupada con empleo adecuado aumentó casi en todas las ramas de actividad. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_39_53.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/segment_1.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/gold_sentence_1.txt, Colectiveros ilegales acatarán paro hoy en Lima y Callao ,colectiveros ilegales acatarán paro hoy en lima y callao,0.8601044222903886,4.460541538854805,colectiveros ilegales acatarán para hoy en rima y callao, Colectiveros ilegales acatarán paro hoy en Lima y Callao 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_39_53.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/segment_2.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/gold_sentence_2.txt," Grupo de conductores anuncia movilización, pese a que otros gremios desistieron de la protesta tras reunirse con autoridades. Paro no cuenta con la autorización del Ministerio del Interior, debido a violentas protestas de noviembre. ",grupo de conductores anuncia movilización pese a que otros gremios desistieron de la protesta tras reunirse con autoridades paro no cuenta con la autorización del ministerio del interior debido a violentas protestas de noviembre,5.18062896216769,22.362714979550105,grupos de conductores anuncian movilización pese a que otros bremios desistieron de la prode la protesta tras reunirse con autoridades paro no cuenta con la autorización del ministerio de educación debido a violentas protestas en noviembre," Grupo de conductores anuncia movilización, pese a que otros gremios desistieron de la protesta tras reunirse con autoridades. Paro no cuenta con la autorización del Ministerio del Interior, debido a violentas protestas de noviembre. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_39_53.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/segment_3.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/gold_sentence_3.txt," Un sector de colectiveros ilegales saldrán hoy a las calles a marchar para exigir la formalización de este servicio ilegal. Esto, pese a que el Ministerio del Interior les denegó la solicitud de garantías para esta movilización. ",un sector de colectiveros ilegales saldrán hoy a las calles a marchar para exigir la formalización de este servicio ilegal esto pese a que el ministerio del interior les denegó la solicitud de garantías para esta movilización,22.482729550102253,40.38490299079755,un sector de colectiveros ilegales que aldrán hoir a las calles a marchar para exigirla formalización de este servicio ilegal e esto pese a a que el ministerio de interior desnegó la solicitud de garantías para esta movilización," Un sector de colectiveros ilegales saldrán hoy a las calles a marchar para exigir la formalización de este servicio ilegal. Esto, pese a que el Ministerio del Interior les denegó la solicitud de garantías para esta movilización. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_39_53.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/segment_4.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/gold_sentence_4.txt," No obstante, otro grupo de esos transportistas informales ha decidido desistir del paro tras reunirse –el último viernes– con la prefecta de Lima, Verónica Cáceres Fernández, lo que habría generado la división entre ellos. ",no obstante otro grupo de esos transportistas informales ha decidido desistir del paro tras reunirse el último viernes con la prefecta de lima verónica cáceres fernández lo que habría generado la división entre ellos,41.104990414110425,56.34684087423313,no obstante otro grupo de estos transportistas informales han decidido desustirder para traruniors el último aviernes con la prefecta de limacaceresfornando lo que habría generado la división entre ellos," No obstante, otro grupo de esos transportistas informales ha decidido desistir del paro tras reunirse –el último viernes– con la prefecta de Lima, Verónica Cáceres Fernández, lo que habría generado la división entre ellos. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_39_53.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/segment_5.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/gold_sentence_5.txt," De acuerdo al comunicado prefectural, en dicha reunión participaron los representantes de diversos gremios de colectiveros y se coordinó una segunda mesa de diálogo para este 20 de diciembre en la Prefectura de Lima. ",de acuerdo al comunicado prefectural en dicha reunión participaron los representantes de diversos gremios de colectiveros y se coordinó una segunda mesa de diálogo para este veinte de diciembre en la prefectura de lima,56.92691129856851,73.22889046523518,e acuerdo comunicado ffe prefectural en dicha reunión participaron los representantes de diversos cremios de de colectiverosi se coordinó una segunda mesa de biálogo para ese veinse de diciembre en la prefectura de lima," De acuerdo al comunicado prefectural, en dicha reunión participaron los representantes de diversos gremios de colectiveros y se coordinó una segunda mesa de diálogo para este 20 de diciembre en la Prefectura de Lima. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_39_53.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/segment_6.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/gold_sentence_6.txt," Al encuentro también asistieron representantes de la Autoridad de Transporte Urbano para Lima y Callao y del Ministerio de Transportes y Comunicaciones, Presidencia del Consejo de Ministro y Ministerio del Interior, de  acuerdo al documento al que tuvo acceso Perú21. ",al encuentro también asistieron representantes de la autoridad de transporte urbano para lima y callao y del ministerio de transportes y comunicaciones presidencia del consejo de ministro y ministerio del interior de acuerdo al documento al que tuvo acceso perú21,74.08899488752556,93.61136503067485,al encuentro tamione se hicieron representante de la autoriedades de transporte urbano prali makaya del ministerio de transportes y comunicaciones presidencia del consejo de ministro y ministerio del interior de acuerdo al documento al que obtuvo acceso perú veintiuno," Al encuentro también asistieron representantes de la Autoridad de Transporte Urbano para Lima y Callao y del Ministerio de Transportes y Comunicaciones, Presidencia del Consejo de Ministro y Ministerio del Interior, de  acuerdo al documento al que tuvo acceso Perú21. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_39_53.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/segment_7.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/gold_sentence_7.txt," Cabe recordar que, según una resolución directoral del Mininter, la movilización de hoy tendría como punto de concentración la plaza Dos de Mayo, en el Centro de Lima, a partir de las 9:00 a.m. ",cabe recordar que según una resolución directoral del mininter la movilización de hoy tendría como punto de concentración la plaza dos de mayo en el centro de lima a partir de las novecientos am,94.71149859406954,119.01444913087936,be recordar queque según una resolución directorial de miniter la movilización de hoy tendrá como punto de concentración la plaza de dos de mayo en el centro de lima a partir de las nueve," Cabe recordar que, según una resolución directoral del Mininter, la movilización de hoy tendría como punto de concentración la plaza Dos de Mayo, en el Centro de Lima, a partir de las 9:00 a.m. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/PVM/2020-06-01_09_39_53.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/segment_8.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/PVM_Lectura_045/gold_sentence_8.txt," Asimismo, el documento señala que el mitin contaría con la presencia de unos 20 mil manifestantes. ",asimismo el documento señala que el mitin contaría con la presencia de unos veinte mil manifestantes,121.71477696830266,128.45559534764826,asimismo el documento se señala que el miting contaría con la presencia de unos veinte mil manifestantes," Asimismo, el documento señala que el mitin contaría con la presencia de unos 20 mil manifestantes. "
